instrument_token,tradingsymbol,name,exchange,instrument_type,segment,lot_size,tick_size
6993921,708PN34-SG,""SDL PN 7.08% 2034"",NSE,EQ,NSE,1,0.05
5638401,708PY26-SG,""SDL PY 7.08% 2026"",NSE,EQ,NSE,1,0.05
5640961,708RJ30-SG,""SDL RJ 7.08% 2030"",NSE,EQ,NSE,1,0.05
6992385,708RJ34-SG,""SDL RJ 7.08% 2034"",NSE,EQ,NSE,1,0.05
193823489,708TML28-N0,"",NSE,EQ,NSE,1,0.05
193824001,708TML28A-N0,"",NSE,EQ,NSE,1,0.05
7679489,708TN30-SG,""SDL TN 7.08% 2030"",NSE,EQ,NSE,1,0.05
6994177,708TN34-SG,""SDL TN 7.08% 2034"",NSE,EQ,NSE,1,0.05
1660929,708TS42-SG,""SDL TS 7.08% 2042"",NSE,EQ,NSE,1,0.05
7500289,708TS49-SG,""SDL TS 7.08% 2049"",NSE,EQ,NSE,1,0.05
193904897,708TS56-SG,""SDL TS 7.08% 2056"",NSE,EQ,NSE,1,0.05
193905153,708TS57-SG,""SDL TS 7.08% 2057"",NSE,EQ,NSE,1,0.05
579585,708UP31-SG,""SDL UP 7.08% 2031"",NSE,EQ,NSE,1,0.05
6612225,708UP32-SG,""SDL UP 7.08% 2032"",NSE,EQ,NSE,1,0.05
7087617,708UP38-SG,""SDL UP 7.08% 2038"",NSE,EQ,NSE,1,0.05
1628417,708WB41-SG,""SDL WB 7.08% 2041"",NSE,EQ,NSE,1,0.05
7789825,709AP35-SG,""SDL AP 7.09% 2035"",NSE,EQ,NSE,1,0.05
1527809,709AP39-SG,""SDL AP 7.09% 2039"",NSE,EQ,NSE,1,0.05
2095873,709AS32-SG,""SDL AS 7.09% 2032"",NSE,EQ,NSE,1,0.05
2121985,709GJ32-SG,""SDL GJ 7.09% 2032"",NSE,EQ,NSE,1,0.05
6386945,709GS2054-GS,""GOI LOAN  7.09% 2054"",NSE,EQ,NSE,1,0.05
6955521,709GS2074-GS,""GOI LOAN   7.09% 2074"",NSE,EQ,NSE,1,0.05
2193665,709HR29-SG,""SDL HR 7.09% 2029"",NSE,EQ,NSE,1,0.05
7084033,709HR37-SG,""SDL HR 7.09% 2037"",NSE,EQ,NSE,1,0.05
7792897,709HR40-SG,""SDL HR 7.09% 2040"",NSE,EQ,NSE,1,0.05
7155457,709IRFC34-N0,"",NSE,EQ,NSE,1,0.05
5200129,709KA30-SG,""SDL KA 7.09% 2030"",NSE,EQ,NSE,1,0.05
6959361,709KA30A-SG,""SDL KA 7.09% 2030"",NSE,EQ,NSE,1,0.05
6611713,709KA35-SG,""SDL KA 7.09% 2035"",NSE,EQ,NSE,1,0.05
1215489,709KL36-SG,""SDL KL 7.09% 2036"",NSE,EQ,NSE,1,0.05
193934593,709KL52-SG,""SDL KL 7.09% 2052"",NSE,EQ,NSE,1,0.05
5629697,709MP30-SG,""SDL MP 7.09% 2030"",NSE,EQ,NSE,1,0.05
6612993,709PY34-SG,""SDL PY 7.09% 2034"",NSE,EQ,NSE,1,0.05
193904129,709PY40-SG,""SDL PY 7.09% 2040"",NSE,EQ,NSE,1,0.05
2096897,709RJ32-SG,""SDL RJ 7.09% 2032"",NSE,EQ,NSE,1,0.05
6611201,709RJ35-SG,""SDL RJ 7.09% 2035"",NSE,EQ,NSE,1,0.05
193933569,709RJ43-SG,""SDL RJ 7.09% 2043"",NSE,EQ,NSE,1,0.05
6926593,709RL39-N0,"",NSE,EQ,NSE,1,0.05
2173185,709TN30-SG,""SDL TN 7.09% 2030"",NSE,EQ,NSE,1,0.05
7697665,709TN30A-SG,""SDL TN 7.09% 2030"",NSE,EQ,NSE,1,0.05
7571201,709TN35-SG,""SDL TN 7.09% 2035"",NSE,EQ,NSE,1,0.05
193934849,709TN55-SG,""SDL TN 7.09% 2055"",NSE,EQ,NSE,1,0.05
1367809,709TS34-SG,""SDL TS 7.09% 2034"",NSE,EQ,NSE,1,0.05
1535489,709TS40-SG,""SDL TS 7.09% 2040"",NSE,EQ,NSE,1,0.05
193738241,709TS58-SG,""SDL TS 7.09% 2058"",NSE,EQ,NSE,1,0.05
193738497,709TS59-SG,""SDL TS 7.09% 2059"",NSE,EQ,NSE,1,0.05
193738753,709TS60-SG,""SDL TS 7.09% 2060"",NSE,EQ,NSE,1,0.05
194031873,709TS60A-SG,""SDL TS 7.09% 2060"",NSE,EQ,NSE,1,0.05
193739009,709TS61-SG,""SDL TS 7.09% 2061"",NSE,EQ,NSE,1,0.05
194028545,709TS63-SG,""SDL TS 7.09% 2063"",NSE,EQ,NSE,1,0.05
5656577,709UP30-SG,""SDL UP 7.09% 2030"",NSE,EQ,NSE,1,0.05
120833,709WB40-SG,""SDL WB 7.09% 2040"",NSE,EQ,NSE,1,0.05
962049,70AP38-SG,""SDL AP 7.0% 2038"",NSE,EQ,NSE,1,0.05
1680129,70AP38A-SG,""SDL AP 7.0% 2038"",NSE,EQ,NSE,1,0.05
81409,70AP39-SG,""SDL AP 7.0% 2039"",NSE,EQ,NSE,1,0.05
1425153,70AP39A-SG,""SDL AP 7.0% 2039"",NSE,EQ,NSE,1,0.05
1680385,70AP39B-SG,""SDL AP 7.0% 2039"",NSE,EQ,NSE,1,0.05
6489857,70CG29-SG,""SDL CG 7.0% 2029"",NSE,EQ,NSE,1,0.05
1659649,70GA31-SG,""SDL GA 7.0% 2031"",NSE,EQ,NSE,1,0.05
1923329,70GA31A-SG,""SDL GA 7.0% 2031"",NSE,EQ,NSE,1,0.05
1531649,70JH33-SG,""SDL JH 7.0% 2033"",NSE,EQ,NSE,1,0.05
1870593,70JK33-SG,""SDL JK 7.0% 2033"",NSE,EQ,NSE,1,0.05
6579201,70KA30-SG,""SDL KA 7.0% 2030"",NSE,EQ,NSE,1,0.05
5617665,70MH28-SG,""SDL MH 7.0% 2028"",NSE,EQ,NSE,1,0.05
1250561,70MN31-SG,""SDL MN 7.0% 2031"",NSE,EQ,NSE,1,0.05
1561857,70MN31A-SG,""SDL MN 7.0% 2031"",NSE,EQ,NSE,1,0.05
1927681,70MN31B-SG,""SDL MN 7.0% 2031"",NSE,EQ,NSE,1,0.05
1288705,70MP31-SG,""SDL MP 7.0% 2031"",NSE,EQ,NSE,1,0.05
1423105,70MZ34-SG,""SDL MZ 7.0% 2034"",NSE,EQ,NSE,1,0.05
1562369,70NL31-SG,""SDL NL 7.0% 2031"",NSE,EQ,NSE,1,0.05
1872897,70NL31A-SG,""SDL NL 7.0% 2031"",NSE,EQ,NSE,1,0.05
7556609,70OR30-SG,""SDL OR 7.0% 2030"",NSE,EQ,NSE,1,0.05
1289217,70RJ31-SG,""SDL RJ 7.0% 2031"",NSE,EQ,NSE,1,0.05
7705345,70TN29-SG,""SDL TN 7.0% 2029"",NSE,EQ,NSE,1,0.05
1366017,70TN31-SG,""SDL TN 7.0% 2031"",NSE,EQ,NSE,1,0.05
1425409,70TS36-SG,""SDL TS 7.0% 2036"",NSE,EQ,NSE,1,0.05
570113,70TS51-SG,""SDL TS 7.0% 2051"",NSE,EQ,NSE,1,0.05
1290241,70UK31-SG,""SDL UK 7.0% 2031"",NSE,EQ,NSE,1,0.05
5654529,70UP30-SG,""SDL UP 7.0% 2030"",NSE,EQ,NSE,1,0.05
1339137,70WB31-SG,""SDL WB 7.0% 2031"",NSE,EQ,NSE,1,0.05
1659393,70WB31A-SG,""SDL WB 7.0% 2031"",NSE,EQ,NSE,1,0.05
6995969,710AP34-SG,""SDL AP 7.10% 2034"",NSE,EQ,NSE,1,0.05
5145345,710GJ30-SG,""SDL GJ 7.10% 2030"",NSE,EQ,NSE,1,0.05
3832577,710GR2028-GS,""GOI LOAN  7.10% 2028"",NSE,EQ,NSE,1,0.05
2316033,710GS2029-GS,""GOI LOAN 7.10% 2029"",NSE,EQ,NSE,1,0.05
6993153,710JK44-SG,""SDL JK 7.10% 2044"",NSE,EQ,NSE,1,0.05
7239169,710JK49-SG,""SDL JK 7.10% 2049"",NSE,EQ,NSE,1,0.05
7436289,710KA32-SG,""SDL KA 7.10% 2032"",NSE,EQ,NSE,1,0.05
7437313,710KA33-SG,""SDL KA 7.10% 2033"",NSE,EQ,NSE,1,0.05
6626305,710KA35-SG,""SDL KA 7.10% 2035"",NSE,EQ,NSE,1,0.05
7233537,710KL42-SG,""SDL KL 7.10% 2042"",NSE,EQ,NSE,1,0.05
7069953,710PFCL35-N0,"",NSE,EQ,NSE,1,0.05
7290625,710RECL35-N0,"",NSE,EQ,NSE,1,0.05
7236353,710RJ46-SG,""SDL RJ 7.10% 2046"",NSE,EQ,NSE,1,0.05
7499777,710RJ50-SG,""SDL RJ 7.10% 2050"",NSE,EQ,NSE,1,0.05
7500801,710RJ51-SG,""SDL RJ 7.10% 2051"",NSE,EQ,NSE,1,0.05
7081985,710TN34-SG,""SDL TN 7.10% 2034"",NSE,EQ,NSE,1,0.05
7239425,710TN54-SG,""SDL TN 7.10% 2054"",NSE,EQ,NSE,1,0.05
6994945,710TS44-SG,""SDL TS 7.10% 2044"",NSE,EQ,NSE,1,0.05
6995201,710TS45-SG,""SDL TS 7.10% 2045"",NSE,EQ,NSE,1,0.05
7237633,710TS46-SG,""SDL TS 7.10% 2046"",NSE,EQ,NSE,1,0.05
7238913,710TS47-SG,""SDL TS 7.10% 2047"",NSE,EQ,NSE,1,0.05
7500545,710TS50-SG,""SDL TS 7.10% 2050"",NSE,EQ,NSE,1,0.05
194031617,710TS57-SG,""SDL TS 7.10% 2057"",NSE,EQ,NSE,1,0.05
5673985,710UK30-SG,""SDL UK 7.10% 2030"",NSE,EQ,NSE,1,0.05
5653249,710UP30-SG,""SDL UP 7.10% 2030"",NSE,EQ,NSE,1,0.05
6951425,710UP32-SG,""SDL UP 7.10% 2032"",NSE,EQ,NSE,1,0.05
6575361,711AP38-SG,""SDL AP 7.11% 2038"",NSE,EQ,NSE,1,0.05
6992897,711AP38A-SG,""SDL AP 7.11% 2038"",NSE,EQ,NSE,1,0.05
7553281,711AP38B-SG,""SDL AP 7.11% 2038"",NSE,EQ,NSE,1,0.05
6994689,711AP39-SG,""SDL AP 7.11% 2039"",NSE,EQ,NSE,1,0.05
7234561,711AR44-SG,""SDL AR 7.11% 2044"",NSE,EQ,NSE,1,0.05
5145601,711AS30-SG,""SDL AS 7.11% 2030"",NSE,EQ,NSE,1,0.05
7499265,711AS45-SG,""SDL AS 7.11% 2045"",NSE,EQ,NSE,1,0.05
6490369,711BR33-SG,""SDL BR 7.11% 2033"",NSE,EQ,NSE,1,0.05
6579457,711BR33A-SG,""SDL BR 7.11% 2033"",NSE,EQ,NSE,1,0.05
6626049,711BR33B-SG,""SDL BR 7.11% 2033"",NSE,EQ,NSE,1,0.05
7499009,711BR45-SG,""SDL BR 7.11% 2045"",NSE,EQ,NSE,1,0.05
5672193,711CG30-SG,""SDL CG 7.11% 2030"",NSE,EQ,NSE,1,0.05
696577,711GJ31-SG,""SDL GJ 7.11% 2031"",NSE,EQ,NSE,1,0.05
7376641,711GJ33-SG,""SDL GJ 7.11% 2033"",NSE,EQ,NSE,1,0.05
5130497,711HP28-SG,""SDL HP 7.11% 2028"",NSE,EQ,NSE,1,0.05
5130241,711HP30-SG,""SDL HP 7.11% 2030"",NSE,EQ,NSE,1,0.05
6992129,711HP34-SG,""SDL HP 7.11% 2034"",NSE,EQ,NSE,1,0.05
7424257,711JK55-SG,""SDL JK 7.11% 2055"",NSE,EQ,NSE,1,0.05
7570689,711KA33-SG,""SDL KA 7.11% 2033"",NSE,EQ,NSE,1,0.05
7224321,711KA35-SG,""SDL KA 7.11% 2035"",NSE,EQ,NSE,1,0.05
7552001,711KA35A-SG,""SDL KA 7.11% 2035"",NSE,EQ,NSE,1,0.05
2287361,711MH29-SG,""SDL MH 7.11% 2029"",NSE,EQ,NSE,1,0.05
6527745,711MH36-SG,""SDL MH 7.11% 2036"",NSE,EQ,NSE,1,0.05
7439617,711MH38-SG,""SDL MH 7.11% 2038"",NSE,EQ,NSE,1,0.05
7220481,711ML33-SG,""SDL ML 7.11% 2033"",NSE,EQ,NSE,1,0.05
5622529,711MP30-SG,""SDL MP 7.11% 2030"",NSE,EQ,NSE,1,0.05
5637121,711MZ30-SG,""SDL MZ 7.11% 2030"",NSE,EQ,NSE,1,0.05
2748673,711NTPC25A-N8,"",NSE,EQ,NSE,1,0.05
7553025,711OR37-SG,""SDL OR 7.11% 2037"",NSE,EQ,NSE,1,0.05
7065089,711PFCL40-N0,"",NSE,EQ,NSE,1,0.05
6613249,711PN44-SG,""SDL PN 7.11% 2044"",NSE,EQ,NSE,1,0.05
7222017,711RJ34-SG,""SDL RJ 7.11% 2034"",NSE,EQ,NSE,1,0.05
6951169,711TN34-SG,""SDL TN 7.11% 2034"",NSE,EQ,NSE,1,0.05
7379201,711TN34A-SG,""SDL TN 7.11% 2034"",NSE,EQ,NSE,1,0.05
7498753,711TN45-SG,""SDL TN 7.11% 2045"",NSE,EQ,NSE,1,0.05
7442433,711TN55-SG,""SDL TN 7.11% 2055"",NSE,EQ,NSE,1,0.05
6613505,711TS45-SG,""SDL TS 7.11% 2045"",NSE,EQ,NSE,1,0.05
7500033,711TS47-SG,""SDL TS 7.11% 2047"",NSE,EQ,NSE,1,0.05
7442177,711TS55-SG,""SDL TS 7.11% 2055"",NSE,EQ,NSE,1,0.05
5675265,711UK30-SG,""SDL UK 7.11% 2030"",NSE,EQ,NSE,1,0.05
193974529,711WB44-SG,""SDL WB 7.11% 2044"",NSE,EQ,NSE,1,0.05
193737985,711WB47-SG,""SDL WB 7.11% 2047"",NSE,EQ,NSE,1,0.05
193746689,7123TCHF27-N0,"",NSE,EQ,NSE,1,0.05
1290497,712AP35-SG,""SDL AP 7.12% 2035"",NSE,EQ,NSE,1,0.05
1225985,712AP37-SG,""SDL AP 7.12% 2037"",NSE,EQ,NSE,1,0.05
1968897,712AS32-SG,""SDL AS 7.12% 2032"",NSE,EQ,NSE,1,0.05
2123521,712AS32A-SG,""SDL AS 7.12% 2032"",NSE,EQ,NSE,1,0.05
6993409,712AS34-SG,""SDL AS 7.12% 2034"",NSE,EQ,NSE,1,0.05
6526209,712BR33-SG,""SDL BR 7.12% 2033"",NSE,EQ,NSE,1,0.05
7222529,712BR34-SG,""SDL BR 7.12% 2034"",NSE,EQ,NSE,1,0.05
7496193,712BR37-SG,""SDL BR 7.12% 2037"",NSE,EQ,NSE,1,0.05
7552513,712BR37A-SG,""SDL BR 7.12% 2037"",NSE,EQ,NSE,1,0.05
7805185,712EXIM30-N0,"",NSE,EQ,NSE,1,0.05
6527489,712GA34-SG,""SDL GA 7.12% 2034"",NSE,EQ,NSE,1,0.05
6626561,712GA34A-SG,""SDL GA 7.12% 2034"",NSE,EQ,NSE,1,0.05
6580225,712GA35-SG,""SDL GA 7.12% 2035"",NSE,EQ,NSE,1,0.05
2130945,712GJ32-SG,""SDL GJ 7.12% 2032"",NSE,EQ,NSE,1,0.05
7484673,712GJ35-SG,""SDL GJ 7.12% 2035"",NSE,EQ,NSE,1,0.05
7601665,712GJ37A-SG,""SDL GJ 7.12% 2037"",NSE,EQ,NSE,1,0.05
7225857,712HP36-SG,""SDL HP 7.12% 2036"",NSE,EQ,NSE,1,0.05
6528257,712HR36-SG,""SDL HR 7.12% 2036"",NSE,EQ,NSE,1,0.05
6580481,712HR36A-SG,""SDL HR 7.12% 2036"",NSE,EQ,NSE,1,0.05
6941953,712HR37-SG,""SDL HR 7.12% 2037"",NSE,EQ,NSE,1,0.05
5318401,712HR40-SG,""SDL HR 7.12% 2040"",NSE,EQ,NSE,1,0.05
193958657,712HR41-SG,""SDL HR 7.12% 2041"",NSE,EQ,NSE,1,0.05
6638337,712INBK34-N0,"",NSE,EQ,NSE,1,0.05
2133505,712JK37-SG,""SDL JK 7.12% 2037"",NSE,EQ,NSE,1,0.05
6596353,712KA33-SG,""SDL KA 7.12% 2033"",NSE,EQ,NSE,1,0.05
1929985,712KA34-SG,""SDL KA 7.12% 2034"",NSE,EQ,NSE,1,0.05
7227649,712KA36-SG,""SDL KA 7.12% 2036"",NSE,EQ,NSE,1,0.05
2098177,712KA37-SG,""SDL KA 7.12% 2037"",NSE,EQ,NSE,1,0.05
6992641,712KL35-SG,""SDL KL 7.12% 2035"",NSE,EQ,NSE,1,0.05
194040321,712LTFL27-N0,"",NSE,EQ,NSE,1,0.05
6491137,712MH36-SG,""SDL MH 7.12% 2036"",NSE,EQ,NSE,1,0.05
7552257,712MH36A-SG,""SDL MH 7.12% 2036"",NSE,EQ,NSE,1,0.05
6528513,712MH38-SG,""SDL MH 7.12% 2038"",NSE,EQ,NSE,1,0.05
7553793,712MH38A-SG,""SDL MH 7.12% 2038"",NSE,EQ,NSE,1,0.05
6521857,712MH43-SG,""SDL MH 7.12% 2043"",NSE,EQ,NSE,1,0.05
194029569,712MH47-SG,""SDL MH 7.12% 2047"",NSE,EQ,NSE,1,0.05
6579969,712ML34-SG,""SDL ML 7.12% 2034"",NSE,EQ,NSE,1,0.05
7793665,712MN40-SG,""SDL MN 7.12% 2040"",NSE,EQ,NSE,1,0.05
5623297,712MP35-SG,""SDL MP 7.12% 2035"",NSE,EQ,NSE,1,0.05
6528001,712MP36-SG,""SDL MP 7.12% 2036"",NSE,EQ,NSE,1,0.05
7425281,712MP47-SG,""SDL MP 7.12% 2047"",NSE,EQ,NSE,1,0.05
1280769,712MZ34-SG,""SDL MZ 7.12% 2034"",NSE,EQ,NSE,1,0.05
7325441,712PGCIL34-N0,"",NSE,EQ,NSE,1,0.05
6994433,712PN36-SG,""SDL PN 7.12% 2036"",NSE,EQ,NSE,1,0.05
2098433,712PN37-SG,""SDL PN 7.12% 2037"",NSE,EQ,NSE,1,0.05
7499521,712PN45-SG,""SDL PN 7.12% 2045"",NSE,EQ,NSE,1,0.05
7228161,712RJ39-SG,""SDL RJ 7.12% 2039"",NSE,EQ,NSE,1,0.05
2138113,712TN30-SG,""SDL TN 7.12% 2030"",NSE,EQ,NSE,1,0.05
6596865,712TN34-SG,""SDL TN 7.12% 2034"",NSE,EQ,NSE,1,0.05
6912769,712TN34A-SG,""SDL TN 7.12% 2034"",NSE,EQ,NSE,1,0.05
7485953,712TN55-SG,""SDL TN 7.12% 2055"",NSE,EQ,NSE,1,0.05
6575617,712TS39-SG,""SDL TS 7.12% 2039"",NSE,EQ,NSE,1,0.05
7425537,712TS51-SG,""SDL TS 7.12% 2051"",NSE,EQ,NSE,1,0.05
7441921,712TS54-SG,""SDL TS 7.12% 2054"",NSE,EQ,NSE,1,0.05
1973505,712UP32-SG,""SDL UP 7.12% 2032"",NSE,EQ,NSE,1,0.05
1932289,712WB36-SG,""SDL WB 7.12% 2036"",NSE,EQ,NSE,1,0.05
1418753,712WB51-SG,""SDL WB 7.12% 2051"",NSE,EQ,NSE,1,0.05
1220097,713AP36-SG,""SDL AP 7.13% 2036"",NSE,EQ,NSE,1,0.05
1564673,713AP36A-SG,""SDL AP 7.13% 2036"",NSE,EQ,NSE,1,0.05
2133761,713AP39-SG,""SDL AP 7.13% 2039"",NSE,EQ,NSE,1,0.05
2097409,713AP40-SG,""SDL AP 7.13% 2040"",NSE,EQ,NSE,1,0.05
2097665,713AP41-SG,""SDL AP 7.13% 2041"",NSE,EQ,NSE,1,0.05
6490881,713AS34-SG,""SDL AS 7.13% 2034"",NSE,EQ,NSE,1,0.05
6597121,713AS34A-SG,""SDL AS 7.13% 2034"",NSE,EQ,NSE,1,0.05
6576897,713AS39-SG,""SDL AS 7.13% 2039"",NSE,EQ,NSE,1,0.05
2124289,713BR32-SG,""SDL BR 7.13% 2032"",NSE,EQ,NSE,1,0.05
6912513,713BR34-SG,""SDL BR 7.13% 2034"",NSE,EQ,NSE,1,0.05
6950145,713BR34A-SG,""SDL BR 7.13% 2034"",NSE,EQ,NSE,1,0.05
6993665,713BR34B-SG,""SDL BR 7.13% 2034"",NSE,EQ,NSE,1,0.05
6950401,713GA34-SG,""SDL GA 7.13% 2034"",NSE,EQ,NSE,1,0.05
6941697,713HP39-SG,""SDL HP 7.13% 2039"",NSE,EQ,NSE,1,0.05
1969153,713HR32-SG,""SDL HR 7.13% 2032"",NSE,EQ,NSE,1,0.05
6491905,713HR36-SG,""SDL HR 7.13% 2036"",NSE,EQ,NSE,1,0.05
6913025,713HR36A-SG,""SDL HR 7.13% 2036"",NSE,EQ,NSE,1,0.05
2134017,713HR42-SG,""SDL HR 7.13% 2042"",NSE,EQ,NSE,1,0.05
2097153,713JK34-SG,""SDL JK 7.13% 2034"",NSE,EQ,NSE,1,0.05
7605505,713KA34A-SG,""SDL KA 7.13% 2034"",NSE,EQ,NSE,1,0.05
2125057,713KA38-SG,""SDL KA 7.13% 2038"",NSE,EQ,NSE,1,0.05
2125313,713KA39-SG,""SDL KA 7.13% 2039"",NSE,EQ,NSE,1,0.05
7496961,713KA41-SG,""SDL KA 7.13% 2041"",NSE,EQ,NSE,1,0.05
1253633,713KL46-SG,""SDL KL 7.13% 2046"",NSE,EQ,NSE,1,0.05
193982465,713KL58-SG,""SDL KL 7.13% 2058"",NSE,EQ,NSE,1,0.05
6492161,713MH37-SG,""SDL MH 7.13% 2037"",NSE,EQ,NSE,1,0.05
6597889,713MH37A-SG,""SDL MH 7.13% 2037"",NSE,EQ,NSE,1,0.05
7552769,713MH37B-SG,""SDL MH 7.13% 2037"",NSE,EQ,NSE,1,0.05
6493185,713MH43-SG,""SDL MH 7.13% 2043"",NSE,EQ,NSE,1,0.05
194031361,713MH48-SG,""SDL MH 7.13% 2048"",NSE,EQ,NSE,1,0.05
7229697,713MZ39-SG,""SDL MZ 7.13% 2039"",NSE,EQ,NSE,1,0.05
193904385,713PN50-SG,""SDL PN 7.13% 2050"",NSE,EQ,NSE,1,0.05
2222081,713RJ29-SG,""SDL RJ 7.13% 2029"",NSE,EQ,NSE,1,0.05
684289,713RJ31-SG,""SDL RJ 7.13% 2031"",NSE,EQ,NSE,1,0.05
6644993,713RJ34-SG,""SDL RJ 7.13% 2034"",NSE,EQ,NSE,1,0.05
7495681,713RJ35-SG,""SDL RJ 7.13% 2035"",NSE,EQ,NSE,1,0.05
6521345,713RJ39-SG,""SDL RJ 7.13% 2039"",NSE,EQ,NSE,1,0.05
1246465,713RJ41-SG,""SDL RJ 7.13% 2041"",NSE,EQ,NSE,1,0.05
6523137,713RJ46-SG,""SDL RJ 7.13% 2046"",NSE,EQ,NSE,1,0.05
2193921,713TN30-SG,""SDL TN 7.13% 2030"",NSE,EQ,NSE,1,0.05
6644737,713TN34-SG,""SDL TN 7.13% 2034"",NSE,EQ,NSE,1,0.05
2098689,713TN47-SG,""SDL TN 7.13% 2047"",NSE,EQ,NSE,1,0.05
2133249,713TS34-SG,""SDL TS 7.13% 2034"",NSE,EQ,NSE,1,0.05
6491393,713TS36-SG,""SDL TS 7.13% 2036"",NSE,EQ,NSE,1,0.05
2124545,713TS37-SG,""SDL TS 7.13% 2037"",NSE,EQ,NSE,1,0.05
6941441,713TS39-SG,""SDL TS 7.13% 2039"",NSE,EQ,NSE,1,0.05
7441665,713TS49-SG,""SDL TS 7.13% 2049"",NSE,EQ,NSE,1,0.05
193959937,713TS55-SG,""SDL TS 7.13% 2055"",NSE,EQ,NSE,1,0.05
7436545,713UK32-SG,""SDL UK 7.13% 2032"",NSE,EQ,NSE,1,0.05
7232001,713WB40-SG,""SDL WB 7.13% 2040"",NSE,EQ,NSE,1,0.05
7497217,713WB42-SG,""SDL WB 7.13% 2042"",NSE,EQ,NSE,1,0.05
7498497,713WB44-SG,""SDL WB 7.13% 2044"",NSE,EQ,NSE,1,0.05
5124865,714AP34-SG,""SDL AP 7.14% 2034"",NSE,EQ,NSE,1,0.05
6959873,714AP34A-SG,""SDL AP 7.14% 2034"",NSE,EQ,NSE,1,0.05
1930241,714AP35-SG,""SDL AP 7.14% 2035"",NSE,EQ,NSE,1,0.05
1291265,714AP36-SG,""SDL AP 7.14% 2036"",NSE,EQ,NSE,1,0.05
1339905,714AP37-SG,""SDL AP 7.14% 2037"",NSE,EQ,NSE,1,0.05
1932545,714AP40-SG,""SDL AP 7.14% 2040"",NSE,EQ,NSE,1,0.05
1340417,714AP41-SG,""SDL AP 7.14% 2041"",NSE,EQ,NSE,1,0.05
1565441,714AP41A-SG,""SDL AP 7.14% 2041"",NSE,EQ,NSE,1,0.05
1932801,714AP41B-SG,""SDL AP 7.14% 2041"",NSE,EQ,NSE,1,0.05
6578177,714AP44-SG,""SDL AP 7.14% 2044"",NSE,EQ,NSE,1,0.05
6578689,714AP48-SG,""SDL AP 7.14% 2048"",NSE,EQ,NSE,1,0.05
5124097,714BR30-SG,""SDL BR 7.14% 2030"",NSE,EQ,NSE,1,0.05
6596609,714BR33-SG,""SDL BR 7.14% 2033"",NSE,EQ,NSE,1,0.05
7568641,714BR37-SG,""SDL BR 7.14% 2037"",NSE,EQ,NSE,1,0.05
7484417,714BR45-SG,""SDL BR 7.14% 2045"",NSE,EQ,NSE,1,0.05
7726337,714CG32-SG,""SDL CG 7.14% 2032"",NSE,EQ,NSE,1,0.05
7569153,714CG33-SG,""SDL CG 7.14% 2033"",NSE,EQ,NSE,1,0.05
7119617,714EXIM29-N0,"",NSE,EQ,NSE,1,0.05
5290753,714GA30-SG,""SDL GA 7.14% 2030"",NSE,EQ,NSE,1,0.05
1929217,714HP33-SG,""SDL HP 7.14% 2033"",NSE,EQ,NSE,1,0.05
702209,714HR31-SG,""SDL HR 7.14% 2031"",NSE,EQ,NSE,1,0.05
7484929,714HR38-SG,""SDL HR 7.14% 2038"",NSE,EQ,NSE,1,0.05
7496449,714HR38A-SG,""SDL HR 7.14% 2038"",NSE,EQ,NSE,1,0.05
7569921,714HR38B-SG,""SDL HR 7.14% 2038"",NSE,EQ,NSE,1,0.05
1931009,714JK36-SG,""SDL JK 7.14% 2036"",NSE,EQ,NSE,1,0.05
193952769,714JK40-SG,""SDL JK 7.14% 2040"",NSE,EQ,NSE,1,0.05
7377153,714JK51-SG,""SDL JK 7.14% 2051"",NSE,EQ,NSE,1,0.05
5687809,714KA29-SG,""SDL KA 7.14% 2029"",NSE,EQ,NSE,1,0.05
5689601,714KA29A-SG,""SDL KA 7.14% 2029"",NSE,EQ,NSE,1,0.05
2000129,714KA32-SG,""SDL KA 7.14% 2032"",NSE,EQ,NSE,1,0.05
1930497,714KL35-SG,""SDL KL 7.14% 2035"",NSE,EQ,NSE,1,0.05
7485441,714KL45-SG,""SDL KL 7.14% 2045"",NSE,EQ,NSE,1,0.05
6493441,714KL47-SG,""SDL KL 7.14% 2047"",NSE,EQ,NSE,1,0.05
5616897,714MH29-SG,""SDL MH 7.14% 2029"",NSE,EQ,NSE,1,0.05
7554049,714MH39-SG,""SDL MH 7.14% 2039"",NSE,EQ,NSE,1,0.05
7440385,714MH43-SG,""SDL MH 7.14% 2043"",NSE,EQ,NSE,1,0.05
193959425,714MH45-SG,""SDL MH 7.14% 2045"",NSE,EQ,NSE,1,0.05
193959681,714MH46-SG,""SDL MH 7.14% 2046"",NSE,EQ,NSE,1,0.05
7725825,714MP32-SG,""SDL MP 7.14% 2032"",NSE,EQ,NSE,1,0.05
193958913,714MP41-SG,""SDL MP 7.14% 2041"",NSE,EQ,NSE,1,0.05
6522113,714MP43-SG,""SDL MP 7.14% 2043"",NSE,EQ,NSE,1,0.05
7377921,714MP45-SG,""SDL MP 7.14% 2045"",NSE,EQ,NSE,1,0.05
193958401,714MZ40-SG,""SDL MZ 7.14% 2040"",NSE,EQ,NSE,1,0.05
3058945,714NHAI26-N7,"",NSE,EQ,NSE,1,0.05
6945281,714NHB34-N0,"",NSE,EQ,NSE,1,0.05
7262977,714NPC39-N0,"",NSE,EQ,NSE,1,0.05
